,Address,Latitude,Longitude
1822,"""17 Boulevard Chastenet de Géry, 94800 Villejuif, France""",48.8030164,2.3569914
1823,"""19 Rue Emile Zola, 94800 Villejuif, France""",48.8028595,2.3707466
1824,"""73 Rue Auber, 94400 Vitry-sur-Seine, France""",48.8028849,2.373808
1825,"""2 Rue du Professeur Calmette, 94200 Ivry-sur-Seine, France""",48.8029855,2.3861499
1826,"""2 Route du Fort, 94200 Ivry-sur-Seine, France""",48.8036226,2.3889324
1827,"""26 Avenue Anatole France, 94400 Vitry-sur-Seine, France""",48.8028231,2.4038666
1828,"""45 Rue Charles Fourier, 94400 Vitry-sur-Seine, France""",48.8025849,2.4066987
1829,"""Paul Vaillant Couturier - Kennedy, 94140 Alfortville, France""",48.802667,2.420991
1830,"""8 Rue des Camélias, 94140 Alfortville, France""",48.8031412,2.4235858
1831,"""41 Rue Carnot, 94700 Maisons-Alfort, France""",48.8028625,2.4377883
1832,"""4 Rue du Général Koenig, 94700 Maisons-Alfort, France""",48.8026975,2.440465
1833,"""1 Place des Bolets, 94000 Créteil, France""",48.8028094,2.4541052
1834,"""1 Allée des Primevères, 94000 Créteil, France""",48.8026879,2.4571742
1835,"""58 Rue du Pont de Créteil, 94100 Saint-Maur-des-Fossés, France""",48.8031577,2.4713257
1836,"""5 bis Villa Jarlet, 94100 Saint-Maur-des-Fossés, France""",48.80288910000000,2.4742064
1837,"""11 Avenue Carnot, 94100 Saint-Maur-des-Fossés, France""",48.8028085,2.4873921
1838,"""36 Avenue Foch, 94100 Saint-Maur-des-Fossés, France""",48.8029,2.4899
1839,"""13 Avenue du Buisson, 94100 Saint-Maur-des-Fossés, France""",48.802514,2.5047955
1840,"""47 Boulevard de Champigny, 94210 Saint-Maur-des-Fossés, France""",48.8023902,2.5067003
1841,"""125 Quai Winston Churchill, 94210 Saint-Maur-des-Fossés, France""",48.8027548,2.5219682
1842,"""22 Rue de l'Île de Congé, 94430 Chennevières-sur-Marne, France""",48.80250730000000,2.5236803
1843,"""2 Route de la Libération, 94430 Chennevières-sur-Marne, France""",48.80284100000000,2.5377733
1844,"""7 Avenue Germaine, 94430 Chennevières-sur-Marne, France""",48.80265500000000,2.5399792
1845,"""2 Rue d'Alsace, 94430 Chennevières-sur-Marne, France""",48.8027863,2.5541207
1846,"""4 Rue Jean Mermoz, 94430 Chennevières-sur-Marne, France""",48.8027465,2.5561849
1847,"""7 Allée Louis Blériot, 94420 Le Plessis-Trévise, France""",48.8027739,2.570594
1848,"""34 Avenue Clément Ader, 94420 Le Plessis-Trévise, France""",48.8026247,2.5734675
1849,"""1 Avenue du 1 Février 1954, 94420 Le Plessis-Trévise, France""",48.8031229,2.5881092
1850,"""10 Avenue Aubry, 94420 Le Plessis-Trévise, France""",48.8036884,2.5900963
1851,"""3 Rue du Stade, 77340 Pontault-Combault, France""",48.80303930000000,2.6043074
1852,"""3 Rue Emile Pajot, 77340 Pontault-Combault, France""",48.8029539,2.6077034
1853,"""15 Rue Chevreul, 77340 Pontault-Combault, France""",48.802775,2.6208236
1854,"""12 Rue Robespierre, 77340 Pontault-Combault, France""",48.8030421,2.6232828
1855,"""6 Rue Dian Fossey, 77680 Roissy-en-Brie, France""",48.8028268,2.6375411
1856,"""12 Rue des Prunelliers, 77680 Roissy-en-Brie, France""",48.8027263,2.6402222
1857,"""12 Bis Rue des Passereaux, 77680 Roissy-en-Brie, France""",48.8003824,2.6601637
1858,"""Allée de Fontainebleau, 77183 Croissy-Beaubourg, France""",48.804252,2.661217
1859,"""77183 Croissy-Beaubourg, France""",48.814117,2.6619593
1860,"""2 Mail du Cèdre, 78180 Montigny-le-Bretonneux, France""",48.78921710000000,2.0406242
1861,"""10 Boulevard des Chênes, 78280 Guyancourt, France""",48.7882802,2.053357
1862,"""5 Parc Ariane, 78280 Guyancourt, France""",48.7882715,2.0589781
1863,"""78280 Guyancourt, France""",48.77073560000000,2.0803619
1864,"""78000 Versailles, France""",48.8051741,2.1219587
1865,"""D91, 78000 Versailles, France""",48.790941,2.11077
1866,"""78000 Versailles, France""",48.8051741,2.1219587
1867,"""N12, 78000 Versailles, France""",48.7898299,2.118973
1868,"""78530 Buc, France""",48.774842,2.1308497
1869,"""10 Rue Delly, 78000 Versailles, France""",48.7889254,2.1540011
1870,"""A86, 78000 Versailles, France""",48.8053934,2.1631677
1871,"""2 Rue Jacquard, 78140 Vélizy-Villacoublay, France""",48.787643,2.1686983
1872,"""78 Rue Jules Ferry, 78140 Vélizy-Villacoublay, France""",48.7888424,2.1752042
1873,"""78140 Vélizy-Villacoublay, France""",48.7836284,2.1985306
1874,"""8 Rue Andras Beck, 92360 Meudon, France""",48.7884215,2.2098058
1875,"""N118, 92360 Meudon, France""",48.7969419,2.2171438
1876,"""45 Rue de la Roseraie, 92360 Meudon, France""",48.7891144,2.2237216
1877,"""135 Route du Pavé Blanc, 92140 Clamart, France""",48.7885745,2.2369162
1878,"""92140 Clamart, France""",48.7925931,2.2551675
1879,"""157 Rue de la Porte de Trivaux, 92140 Clamart, France""",48.7885168,2.2549009
1880,"""49 Rue des Carnets, 92140 Clamart, France""",48.7884673,2.2567732
1881,"""7 Square des Peupliers, 92350 Le Plessis-Robinson, France""",48.7891936,2.2712843
1882,"""23 Rue Jean Longuet, 92350 Le Plessis-Robinson, France""",48.78851910000000,2.2728101
1883,"""6 Rue des Ormeaux, 92260 Fontenay-aux-Roses, France""",48.7888652,2.2869332
1884,"""14 Rue des Roses, 92260 Fontenay-aux-Roses, France""",48.7890992,2.2899932
1885,"""21 Rue des Cuverons, 92220 Bagneux, France""",48.7887646,2.3039141
1886,"""4 Rue des Pichets, 92220 Bagneux, France""",48.78833910000000,2.3052517
1887,"""2 Avenue Pasteur, 94230 Cachan, France""",48.7884112,2.320405
1888,"""5 Rue Pierre Curie, 94230 Cachan, France""",48.7887816,2.3225176
1889,"""92 Rue des Vignes, 94230 Cachan, France""",48.7894954,2.3376427
1890,"""Le Coteau - Lunain, 94230 Cachan, France""",48.788763,2.340247
1891,"""100 Rue de Verdun, 94800 Villejuif, France""",48.789204,2.3538038
1892,"""99 Avenue de la République, 94800 Villejuif, France""",48.7882086,2.3577693
1893,"""27 Avenue Louis Aragon, 94800 Villejuif, France""",48.788802,2.3706622
1894,"""57 Avenue Louis Aragon, 94800 Villejuif, France""",48.7887669,2.373224
1895,"""9 B Rue Edouard Tremblay, 94400 Vitry-sur-Seine, France""",48.7892303,2.3878912
1896,"""47 Avenue de l'Abbé Roger Derry, 94400 Vitry-sur-Seine, France""",48.7894124,2.3897027
1897,"""93 Rue Gabriel Péri, 94400 Vitry-sur-Seine, France""",48.7887054,2.4033935
1898,"""18 Avenue du Groupe Manouchian, 94400 Vitry-sur-Seine, France""",48.7887426,2.40713
1899,"""19 Quai Jules Guesde, 94400 Vitry-sur-Seine, France""",48.7886139,2.4208213
1900,"""42 Quai Jean Baptiste Clément, 94140 Alfortville, France""",48.7893525,2.4239335
1901,"""4 Rue du Commandant Paris, 94000 Créteil, France""",48.7884164,2.437613
1902,"""30 Rue de Valenton, 94700 Maisons-Alfort, France""",48.7886641,2.4389073
1903,"""13 Rue Maurice Déménitroux, 94000 Créteil, France""",48.7893739,2.4543507
1904,"""26 Rue de Bretagne, 94000 Créteil, France""",48.7897611,2.4563442
1905,"""36 Avenue des Peupliers, 94000 Créteil, France""",48.7894486,2.4713175
1906,"""26 Quai de la Pie, 94100 Saint-Maur-des-Fossés, France""",48.7893479,2.4740063
1907,"""37 Rue Etienne Dolet, 94100 Saint-Maur-des-Fossés, France""",48.788546,2.4878735
1908,"""69 Rue du Dr Roux, 94100 Saint-Maur-des-Fossés, France""",48.7889322,2.4900564
1909,"""7 Rue Chevalier, 94210 Saint-Maur-des-Fossés, France""",48.789007,2.5036876
1910,"""11 Rue du Moulin, 94210 Saint-Maur-des-Fossés, France""",48.7891272,2.5060221
1911,"""28 Rue de Sucy, 94430 Chennevières-sur-Marne, France""",48.7887291,2.521319
1912,"""49 Rue du Pont, 94430 Chennevières-sur-Marne, France""",48.78977340000000,2.5231169
1913,"""41 Rue des Martyrs de Châteaubriant, 94490 Ormesson-sur-Marne, France""",48.7888731,2.5377342
1914,"""7 Rue du Sergent Raymond Anne, 94490 Ormesson-sur-Marne, France""",48.7890199,2.5396734
1915,"""19 Rue Maryse Bastié, 94490 Ormesson-sur-Marne, France""",48.789782,2.5515845
1916,"""Ormesson-sur-Marne, France""
",48.785694,2.541046
1917,"""16 Rue Jean-Baptiste Clément, 94510 La Queue-en-Brie, France""",48.7886438,2.5712023
1918,"""Hôtel de Ville de la Queue-en-Brie, 94510 La Queue-en-Brie, France""",48.7896715,2.5734285
1919,"""18 Rue de Paris, 94510 La Queue-en-Brie, France""",48.7888716,2.5876037
1920,"""8 Rue de Copenhague, 94510 La Queue-en-Brie, France""",48.7890099,2.5899926
1921,"""69bis Rue de la Pierre Rollet, 77340 Pontault-Combault, France""",48.7890057,2.6044526
1922,"""36 Avenue du Château, 77340 Pontault-Combault, France""",48.7896154,2.6067423
1923,"""121 Rue des Prés Saint-Martin, 77340 Pontault-Combault, France""",48.7895898,2.6175038
1924,"""77340 Pontault-Combault, France""",48.7850292,2.6140964
1925,"""77680 Roissy-en-Brie, France""",48.794038,2.6600763
1926,"""13 6ème Avenue, 77680 Roissy-en-Brie, France""",48.7887348,2.6540444
1927,"""15 Avenue Charles de Gaulle, 77680 Roissy-en-Brie, France""",48.78887210000000,2.6566151
1928,"""9 Avenue Montesquieu, 77680 Roissy-en-Brie, France""",48.7896467,2.6711837
1929,"""2 Avenue Diderot, 77680 Roissy-en-Brie, France""",48.7886782,2.673535
1930,"""2 Avenue du Pas du Lac, 78180 Montigny-le-Bretonneux, France""",48.7860474,2.0402236
1931,"""6 Rue James Joule, 78280 Guyancourt, France""",48.7863906,2.054174
1932,"""5 Rue Alfred Kastler, 78280 Guyancourt, France""",48.7861632,2.0572981
1933,"""Unnamed Road, 78280 Guyancourt, France""",48.77073560000000,2.0803619
1934,"""1 Avenue Eugène Freyssinet, 78280 Guyancourt, France""",48.7851633,2.0666106
1935,"""Unnamed Road, 78000 Versailles, France""",48.8051741,2.1219587
1936,"""25 Allée des Marronniers, 78000 Versailles, France""",48.7857005,2.0912111
1937,"""4 Route de la Minière, 78000 Versailles, France""",48.7901557,2.1059724
1938,"""Boulevard du Maréchal Soult, 78000 Versailles, France""",48.7843652,2.1129024
1939,"""Avenue Guichard, 78000 Versailles, France""",48.782427,2.1201
1940,"""Avenue du Maréchal Moncey, 78000 Versailles, France""",48.7876012,2.124689
1941,"""78530 Buc, France""",48.774842,2.1308497
1942,"""78000 Versailles, France""",48.8051741,2.1219587
1943,"""95 Rue Berlioz, 78140 Vélizy-Villacoublay, France""",48.7860705,2.1706201
1944,"""69 Bis Rue Lavoisier, 78140 Vélizy-Villacoublay, France""",48.7862697,2.1734772
1945,"""24 Rue Aristide Briand, 78140 Vélizy-Villacoublay, France""",48.78647730000000,2.187606
1946,"""8 Rue de la Forêt, 78140 Vélizy-Villacoublay, France""",48.7862065,2.1899754
1947,"""20 Rue Grange Dame Rose, 78140 Vélizy-Villacoublay, France""",48.7854283,2.2075056
1948,"""Le Bois, 92360 Meudon, France""",48.786437,2.208025
1949,"""Aérodrome Morane, 92360 Meudon, France""",48.788123,2.222493
1950,"""Avenue Morane Saulnier, 92360 Meudon, France""",48.7838716,2.2147509
1951,"""16 Avenue Stendhal, 92140 Clamart, France""",48.7863841,2.237027
1952,"""Ile de France, 92140 Clamart, France""",48.7925931,2.2551675
1953,"""254 D906, 92140 Clamart, France""",48.7865776,2.2544933
1954,"""3 Chemin de la Côte Ste Catherine, 92350 Le Plessis-Robinson, France""",48.7855418,2.2568608
1955,"""22 Rue de la Garenne, 92350 Le Plessis-Robinson, France""",48.7866005,2.2707406
1956,"""111 Rue de Fontenay, 92350 Le Plessis-Robinson, France""",48.785752,2.2731039
1957,"""Augustin Claude, 92260 Fontenay-aux-Roses, France""",48.7846512,2.2878764
1958,"""18 Rue Jean Noël Pelnard, 92260 Fontenay-aux-Roses, France""",48.786157,2.289879
1959,"""71B Rue de la Fontaine, 92220 Bagneux, France""",48.7860672,2.3041389
1960,"""45 Rue du Général Sarrail, 92220 Bagneux, France""",48.7862346,2.3066824
1961,"""5 Avenue Mirebeau, 92340 Bourg-la-Reine, France""",48.78620800000000,2.3207045
1962,"""31 Rue Varengue, 92340 Bourg-la-Reine, France""",48.7863187,2.3234791
1963,"""106 Avenue Léon Blum, 94230 Cachan, France""",48.7856865,2.3371369
1964,"""36 Rue des Saussaies, 94230 Cachan, France""",48.7862269,2.340215600000000
1965,"""21 Rue de Chevilly, 94800 Villejuif, France""",48.7860659,2.3545571
1966,"""47 Rue Fernand Léger, 94800 Villejuif, France""",48.7854363,2.3552154
1967,"""17 Place Paul Eluard, 94800 Villejuif, France""",48.785894,2.3712244
1968,"""34 Rue du Clos Fleuri, 94800 Villejuif, France""",48.7861744,2.3736
1969,"""14 Avenue Lucien Français, 94400 Vitry-sur-Seine, France""",48.7862217,2.3872589
1970,"""22 Rue de la Petite Saussaie, 94400 Vitry-sur-Seine, France""",48.78588250000000,2.3895964
1971,"""43 Rue Talma, 94400 Vitry-sur-Seine, France""",48.7864335,2.4036281
1972,"""36 Rue Gabriel Péri, 94400 Vitry-sur-Seine, France""",48.7859668,2.4065816
1973,"""12 Quai de la Révolution, 94140 Alfortville, France""",48.7856891,2.422202
1974,"""6 Quai de la Révolution, 94140 Alfortville, France""",48.7862528,2.4228131
1975,"""21 Rue Jean Hemard, 94000 Créteil, France""",48.78612,2.4374047
1976,"""A86, 94000 Créteil, France""",48.7917007,2.4407743
1977,"""2 Avenue Courtois, 94000 Créteil, France""",48.786226,2.4540309
1978,"""10 Rue de l'Orme Saint-Siméon, 94000 Créteil, France""",48.7861191,2.4580712
1979,"""7 Rue du Barrage, 94000 Créteil, France""",48.7863736,2.4704927
1980,"""15 Quai du Rancy, 94380 Bonneuil-sur-Marne, France""",48.7862017,2.4739995
1981,"""34 Avenue Raspail, 94100 Saint-Maur-des-Fossés, France""",48.7860757,2.4875087
1982,"""24 Rue des Trois Yvonne, 94100 Saint-Maur-des-Fossés, France""",48.7862134,2.4897996
1983,"""28 Avenue des Falonnières, 94210 Saint-Maur-des-Fossés, France""",48.78616160000000,2.5038895
1984,"""32 Avenue Denfert Rochereau, 94210 Saint-Maur-des-Fossés, France""",48.7865015,2.5072397
1985,"""65 Sentier de l'Alma, 94430 Chennevières-sur-Marne, France""",48.7861695,2.520238
1986,"""41 Sentier de la Haute Hutte, 94490 Chennevières-sur-Marne, France""",48.7862147,2.5234726
1987,"""11 Avenue du Général de Gaulle, 94490 Ormesson-sur-Marne, France""",48.7861207,2.537909
1988,"""3 Avenue Wladimir d'Ormesson, 94490 Ormesson-sur-Marne, France""",48.7858659,2.5400495
1989,"""Ormesson-sur-Marne, France""
",48.785694,2.541046
1990,"""8 Rue Georges Bizet, 94510 La Queue-en-Brie, France""",48.7882544,2.5720689
1991,"""5 Route du Pont Banneret, 94510 La Queue-en-Brie, France""",48.7873765,2.5751814
1992,"""21 Chemin de la Montagne, 94510 La Queue-en-Brie, France""",48.7861556,2.5875473
1993,"""62 Rue de Paris, 94510 La Queue-en-Brie, France""",48.78726410000000,2.590644
1994,"""5 Allée de la Charmille, 77340 Pontault-Combault, France""",48.7863091,2.6039901
1995,"""23 Allée de la Charmille, 77340 Pontault-Combault, France""",48.7863059,2.6066872
1996,"""77340 Pontault-Combault, France""",48.7850292,2.6140964
1997,"""Avenue Jean Monnet Lieux-dits """"le Grand Etang"""" - """"le Rû du Moulin, 77680 Roissy-en-Brie, France""",48.7946996,2.6367174
1998,"""D21, 77680 Roissy-en-Brie, France""",48.7910465,2.664465
1999,"""44 6ème Avenue, 77680 Roissy-en-Brie, France""",48.7864649,2.6536557
2000,"""79 Avenue du Commerce, 77680 Roissy-en-Brie, France""",48.7863548,2.6571622
2001,"""77680 Roissy-en-Brie, France""",48.794038,2.6600763
2002,"""8 Avenue Joseph Kessel, 78180 Montigny-le-Bretonneux, France""",48.7727966,2.0397678
2003,"""45 Rue Maurice Ravel, 78280 Guyancourt, France""",48.7725749,2.0538264
2004,"""21 Route de Troux, 78280 Guyancourt, France""",48.7729779,2.0585769
2005,"""11 Place de l'Église, 78280 Guyancourt, France""",48.77191640000000,2.0703707
2006,"""1 Rue Ernest Defay, 78280 Guyancourt, France""",48.7723352,2.0734785
2007,"""1 Rue Robert Arnaud d'Andilly, 78280 Guyancourt, France""",48.7726575,2.0851015
2008,"""1 Rue Louis Blériot, 78280 Guyancourt, France""",48.7745085,2.0921564
2009,"""Route de la Cavée, 78530 Buc, France""",48.7740649,2.106075300000000
2010,"""13 Rue Jean-Baptiste Lulli, 78530 Buc, France""",48.7720122,2.107811
2011,"""5 Chemin de la Geneste, 78530 Buc, France""",48.7720699,2.1209028
2012,"""31 Rue de la Ferme, 78530 Buc, France""",48.7723799,2.1238817
2013,"""8 Route de Jouy, 78530 Buc, France""",48.7734082,2.1366653
2014,"""14 Route de Jouy, 78530 Buc, France""",48.7747677,2.1339602
2015,"""Jouy-en-Josas, France""
",48.76454500000000,2.169007
2016,"""9 Chemin de la Butte aux Crèches, 78350 Jouy-en-Josas, France""",48.7705038,2.1595729
2017,"""15 Rue Pierre Brossolette, 78350 Jouy-en-Josas, France""",48.7725799,2.170527
2018,"""1 Rue Julien Adanson, 78350 Jouy-en-Josas, France""",48.7718834,2.1726835
2019,"""91570 Bièvres, France""",48.7533024,2.2073507
2020,"""Unnamed Road, 78140 Vélizy-Villacoublay, France""",48.7836284,2.1985306
2021,"""78140 Vélizy-Villacoublay, France""",48.7836284,2.1985306
2022,"""Unnamed Road, 78140 Vélizy-Villacoublay, France""",48.7836284,2.1985306
2023,"""78140 Vélizy-Villacoublay, France""",48.7836284,2.1985306
2024,"""La Boursidiere, 92350 Le Plessis-Robinson, France""",48.7747526,2.2393254
2025,"""92290 Châtenay-Malabry, France""",48.771896,2.270748
2026,"""20 Avenue du Bois, 92290 Châtenay-Malabry, France""",48.7721439,2.2541399
2027,"""12 Avenue des 4 Fusillés, 92290 Châtenay-Malabry, France""",48.7725839,2.2571059
2028,"""22 Rue Eugène Sinet, 92290 Châtenay-Malabry, France""",48.7739047,2.271852
2029,"""16 Rue Eugène Sinet, 92290 Châtenay-Malabry, France""",48.7728164,2.273199
2030,"""53 Rue Paul Couderc, 92330 Sceaux, France""",48.77349300000000,2.2874306
2031,"""Unnamed Road, 92330 Sceaux, France""",48.7741979,2.2956801
2032,"""Parc de l'Orangerie, 14 Avenue le Notre, 92330 Sceaux, France""",48.7726453,2.3028266
2033,"""12 Avenue Rose de Launay, 92330 Sceaux, France""",48.7721471,2.3069535
2034,"""77 Rue Hoffmann, 92340 Bourg-la-Reine, France""",48.7731329,2.3210156
2035,"""57 Avenue Flouquet, 94240 L'Haÿ-les-Roses, France""",48.7728562,2.3239248
2036,"""20 Rue des Jardins, 94550 Chevilly-Larue, France""",48.7720385,2.3377546
2037,"""32 Avenue du Général de Gaulle, 94550 Chevilly-Larue, France""",48.772569,2.3398288
2038,"""15 Rue Henri Crette, 94550 Chevilly-Larue, France""",48.7724029,2.3542797
2039,"""4 Rue de l'Adjudant-Chef Dericbourg, 94550 Chevilly-Larue, France""",48.771964,2.3568835
2040,"""16 Rue des Jardins, 94400 Vitry-sur-Seine, France""",48.7726114,2.3711867
2041,"""2 Rue Maurice Coquelin, 94400 Vitry-sur-Seine, France""",48.7722704,2.3741893
2042,"""6 Rue Hélène Boucher, 94320 Thiais, France""",48.7718602,2.387449
2043,"""4 Allée Ferrer, 94320 Thiais, France""",48.7718949,2.3902558
2044,"""94600 Choisy-le-Roi, France""",48.7691179,2.4213947
2045,"""6 Voie des Roses, 94600 Choisy-le-Roi, France""",48.77225840000000,2.4069785
2046,"""Collège Jules Valles, 94600 Choisy-le-Roi, France""",48.7726124,2.4221526
2047,"""66 Avenue de la Folie, 94600 Choisy-le-Roi, France""",48.7718476,2.4226476
2048,"""Creteil Pompadour, Chemin des Bœufs, 94000 Créteil, France""",48.7714903,2.4353259
2049,"""8 Avenue du Maréchal Foch, 94000 Créteil, France""",48.77227670000000,2.4404752
2050,"""28 Espl. des Abymes, 94000 Créteil, France""",48.7726017,2.4563552
2051,"""88 Avenue du Général Pierre Billotte, 94000 Créteil, France""",48.77226780000000,2.4567998
2052,"""1 Rue des Plâtrières, 94000 Créteil, France""",48.7722612,2.4709295
2053,"""78 Rue de l'Espérance, 94380 Bonneuil-sur-Marne, France""",48.7725139,2.4732835
2054,"""9 Allée Edith Piaf, 94380 Bonneuil-sur-Marne, France""",48.771961,2.4872345
2055,"""19 Place Georges Brassens, 94380 Bonneuil-sur-Marne, France""",48.7721813,2.4895826
2056,"""4 Rue Vasco de Gama, 94370 Sucy-en-Brie, France""",48.7720439,2.5045029
2057,"""9 Rue Marco Polo, 94370 Sucy-en-Brie, France""",48.7717259,2.5065043
2058,"""2 Cité Verte, 94370 Sucy-en-Brie, France""",48.772231,2.5200461
2059,"""17 Cité Verte, 94370 Sucy-en-Brie, France""",48.772497,2.524372
2060,"""86 Rue du Général de Larminat, 94370 Sucy-en-Brie, France""",48.7716977,2.5378296
2061,"""6 Chemin des Basses Brunes, 94880 Noiseau, France""",48.7729323,2.5398839
2062,"""Chemin de Villeneuve, 94880 Noiseau, France""",48.774001,2.559056
2063,"""94880 Noiseau, France""",48.774689,2.553189
2064,"""Chemin des 4 Chênes, 77340 Pontault-Combault, France""",48.7745588,2.5863978
2065,"""Chemin des 4 Chênes, 77340 La Queue-en-Brie, France""",48.7745588,2.5863978
2066,"""Allée Jacquette, 94510 La Queue-en-Brie, France""",48.7663518,2.6023325
2067,"""161 D51, 77340 Pontault-Combault, France""",48.7741963,2.607445
2068,"""N4, 77340 Pontault-Combault, France""",48.7931453,2.6196311
2069,"""77340 Pontault-Combault, France""",48.7850292,2.6140964
2070,"""26 Avenue de la Brunerie, 77330 Ozoir-la-Ferrière, France""",48.7721363,2.6566356
2071,"""3 Allée des Charmes, 77330 Ozoir-la-Ferrière, France""",48.7723344,2.670188
2072,"""16B Rue de Pontault, 77330 Ozoir-la-Ferrière, France""",48.7718509,2.6733914
2073,"""3 Place Jacques Cœur, 78180 Montigny-le-Bretonneux, France""",48.7692998,2.0403615
2074,"""2 Square du Puy Mary, 78180 Montigny-le-Bretonneux, France""",48.7696244,2.0535803
2075,"""Chemin de la Tour de Feu, 78280 Guyancourt, France""",48.7683196,2.0588273
2076,"""11 Rue de la Noël, 78280 Guyancourt, France""",48.7698156,2.0708563
2077,"""39 Rue Ambroise Croizat, 78280 Guyancourt, France""",48.7700158,2.0739862
2078,"""Rigole de Guyancourt, 78280 Guyancourt, France""",48.767945,2.084816
2079,"""78280 Guyancourt, France""",48.77073560000000,2.0803619
2080,"""13 Rue de la Pommeraie, 78530 Buc, France""",48.7710771,2.104633
2081,"""3 Rue Marcel Pagnol, 78530 Buc, France""",48.7692263,2.1077827
2082,"""1 Avenue Jules Massenet, 78530 Buc, France""",48.7701943,2.120399
2083,"""284-400 Rue de la Minière, 78530 Buc, France""",48.7688378,2.1252254
2084,"""78350 Les Loges-en-Josas, France""",48.764287,2.140358
2085,"""54 Rue Charles de Gaulle, 78350 Jouy-en-Josas, France""",48.7691496,2.1532214
2086,"""34 Rue Charles de Gaulle, 78350 Jouy-en-Josas, France""",48.76830410000000,2.1562301
2087,"""17 Rue Abel Nicolle, 78350 Jouy-en-Josas, France""",48.768761,2.1693828
2088,"""6 Rue Jean Bauvinon, 78350 Jouy-en-Josas, France""",48.76977310000000,2.1734368
2089,"""Route de Vilvert, 91570 Jouy-en-Josas, France""",48.7701656,2.1896659
2090,"""Domaine de Montéclin, Rd 53, 91570 Bièvres, France""",48.7673344,2.1916997
2091,"""Unnamed Road, 91570 Bièvres, France""",48.7533024,2.2073507
2092,"""2 Chemin de la Porte Jaune, 91570 Bièvres, France""",48.7679029,2.2207675
2093,"""Chemin des Cavaliers, 92290 Châtenay-Malabry, France""",48.770107,2.239398
2094,"""Route de la Boursidière, 92290 Châtenay-Malabry, France""",48.770107,2.239398
2095,"""19 Voie de la Vallée aux Loups, 92290 Châtenay-Malabry, France""",48.7696294,2.25407
2096,"""43 Voie de la Vallée aux Loups, 92290 Châtenay-Malabry, France""",48.7694742,2.2568352
2097,"""31 Rue de Chateaubriand, 92290 Châtenay-Malabry, France""",48.767582,2.2689843
2098,"""127-129 Avenue Jean Jaurès, 92290 Châtenay-Malabry, France""",48.7691976,2.2730891
2099,"""1 Chemin de la Croix Blanche, 92290 Châtenay-Malabry, France""",48.7689561,2.2877127
2100,"""54 Avenue le Notre, 92330 Sceaux, France""",48.76971410000000,2.305447
2101,"""37 Avenue Arouet, 92160 Antony, France""",48.7693047,2.3073315
2102,"""Rue Genevieve, 94240 L'Haÿ-les-Roses, France""",48.7691515,2.3229384
2103,"""101 Rue des Roux, 94240 L'Haÿ-les-Roses, France""",48.769855,2.3234905
2104,"""105 Boulevard Jean Mermoz, 94550 Chevilly-Larue, France""",48.7695589,2.33782
2105,"""8 Avenue de la Croix du Sud, 94550 Chevilly-Larue, France""",48.7695269,2.3396298
2106,"""12 Rue du Père Mazurié, 94550 Chevilly-Larue, France""",48.770612,2.3555947
2107,"""52 Rue du Lieutenant Petit le Roy, 94550 Chevilly-Larue, France""",48.7697819,2.3571423
2108,"""2 Rue Henri Dunant, 94320 Thiais, France""",48.7702401,2.370247
2109,"""12 Rue Frédéric Mistral Prolongée, 94320 Thiais, France""",48.7698885,2.3740498
2110,"""14 Rue du Petit Prince, 94320 Thiais, France""",48.7693042,2.3864312
2111,"""10 Rue Paul Cézanne, 94320 Thiais, France""",48.7691847,2.3903737
2112,"""7 bis Rue de l'Insurrection Parisienne, 94600 Choisy-le-Roi, France""",48.7698172,2.4048368
2113,"""14 Rue Sébastopol, 94600 Choisy-le-Roi, France""",48.7692971,2.407022
2114,"""5 Rue Lucie, 94600 Choisy-le-Roi, France""",48.7692737,2.4205681
2115,"""92 Avenue Victor Hugo, 94600 Choisy-le-Roi, France""",48.7696174,2.4239709
2116,"""Piste Centrale, 94600 Valenton, France""",48.762737,2.4391729
2117,"""3 Avenue du Maréchal Foch, 94000 Créteil, France""",48.770658,2.4401877
2118,"""16 Avenue du Nouveau-Monde, 94000 Créteil, France""",48.7699328,2.4541167
2119,"""6 Mail Santa Maria, 94000 Créteil, France""",48.769433,2.456762
2120,"""19 Rue de Saussure, 94000 Créteil, France""",48.7695592,2.4709325
2121,"""4 Rue de Saussure, 94000 Créteil, France""",48.7693206,2.4736918
2122,"""2-8 Allée Joe Dassin, 94380 Bonneuil-sur-Marne, France""",48.7699319,2.4878638
2123,"""8 Avenue des Marguerites, 94380 Bonneuil-sur-Marne, France""",48.76902950000000,2.489372700000000
2124,"""1 Rue de la Scierie, 94370 Sucy-en-Brie, France""",48.7684402,2.503073
2125,"""4a Rue de Villeneuve, 94370 Sucy-en-Brie, France""",48.7697022,2.5080035
2126,"""1 Rue de la Porte, 94370 Sucy-en-Brie, France""",48.7695648,2.5207564
2127,"""2 Rue Villebrun, 94370 Sucy-en-Brie, France""",48.7697595,2.52385
2128,"""63 Rue du Maréchal de Lattre de Tassigny, 94370 Sucy-en-Brie, France""",48.7688839,2.5379022
2129,"""5 Chemin de la Fontaine, 94880 Noiseau, France""",48.76884040000000,2.5407697
2130,"""4 Passage des Uzelles, 94880 Noiseau, France""",48.77057570000000,2.5509494
2131,"""94880 Noiseau, France""",48.774689,2.553189
2132,"""94510 La Queue-en-Brie, France""",48.7857881,2.5803422
2133,"""77340 Pontault-Combault, France""",48.7850292,2.6140964
