CAR_ID,MODEL,PRICE,DISTANCE,SCRAPED_DATE,STARTING_DATE,CAR_DETAIL
479694,"Renault Grand Scénic 7places - Boite Auto - dCi 110 Business (Clim, GPS, USB, Bluetooth, Régulateur,...)   #bt",139€,"9,07km",2020-06-05 17:40:56.329024,2020-06-06,/cars/479694/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
548899,Toyota CHR,103€,"8,94km",2020-06-05 17:40:56.329024,2020-06-06,/cars/548899/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
350150,"Peugeot 2008 BlueHDi 100 (Clim Auto, USB, Bluetooth, GPS,...) #bb",112€,"9,14km",2020-06-05 17:40:56.329024,2020-06-06,/cars/350150/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
267805,"Nissan Micra 2016 5p (clim, USB, Bluetooth,...) - PONT DE SURESNES #ad",84€,"9,14km",2020-06-05 17:40:56.329024,2020-06-06,/cars/267805/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
659663,Renault Clio IV 2019 LIMITED GRIS URBAN,101€,"9,14km",2020-06-05 17:40:56.329024,2020-06-06,/cars/659663/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
664982,Renault Clio 2018 LIMITED GRIS METALLISE,101€,"9,14km",2020-06-05 17:40:56.329024,2020-06-06,/cars/664982/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
620307,Peugeot 208 Signature annee fin 2018,72€,"9,25km",2020-06-05 17:40:56.329024,2020-06-06,/cars/620307/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
575215,Renault Clio,57€,"9,25km",2020-06-05 17:40:56.329024,2020-06-06,/cars/575215/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
622526,Fiat 500,45€,"9,38km",2020-06-05 17:40:56.329024,2020-06-06,/cars/622526/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
653354,Fiat 500,70€,"9,41km",2020-06-05 17:40:56.329024,2020-06-06,/cars/653354/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
671579,Fiat 500,71€,"9,41km",2020-06-05 17:40:56.329024,2020-06-06,/cars/671579/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
671577,Fiat 500,61€,"9,41km",2020-06-05 17:40:56.344640,2020-06-06,/cars/671577/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
641061,Fiat 500,61€,"9,41km",2020-06-05 17:41:03.750988,2020-06-06,/cars/641061/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
641057,Fiat 500,60€,"9,41km",2020-06-05 17:41:03.750988,2020-06-06,/cars/641057/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
653333,Renault Twingo,61€,"9,41km",2020-06-05 17:41:03.750988,2020-06-06,/cars/653333/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
257539,"Fiat 500 1L2 Lounge (Clim, USB, Entrée AUX,...) #aa",96€,"9,48km",2020-06-05 17:41:03.750988,2020-06-06,/cars/257539/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
535038,Peugeot 208,60€,"9,5km",2020-06-05 17:41:03.750988,2020-06-06,/cars/535038/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
665318,Fiat 500,61€,"9,41km",2020-06-05 17:41:03.750988,2020-06-06,/cars/665318/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
525226,Fiat 500 Lounge - Metra,94€,"9,52km",2020-06-05 17:41:03.750988,2020-06-06,/cars/525226/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
678895,Renault Clio 3 Jourdain,91€,"9,52km",2020-06-05 17:41:03.750988,2020-06-06,/cars/678895/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
637582,Peugeot 208,91€,"9,52km",2020-06-05 17:41:03.766634,2020-06-06,/cars/637582/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
653398,Fiat 500,61€,"9,41km",2020-06-05 17:41:03.766634,2020-06-06,/cars/653398/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
408304,Nissan Micra 2016 - Bluetooth - Clim,61€,"9,54km",2020-06-05 17:41:03.766634,2020-06-06,/cars/408304/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
641059,Fiat 500,60€,"9,41km",2020-06-05 17:41:03.766634,2020-06-06,/cars/641059/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
654484,Fiat 500,61€,"9,41km",2020-06-05 17:41:03.766634,2020-06-06,/cars/654484/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
489206,Citroen C-Zero full électrique,53€,"9,36km",2020-06-05 17:41:03.766634,2020-06-06,/cars/489206/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
578290,Nissan Pixo,35€,"9,59km",2020-06-05 17:41:03.766634,2020-06-06,/cars/578290/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
485724,Toyota Yaris Automatique,70€,"9,59km",2020-06-05 17:41:03.766634,2020-06-06,/cars/485724/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
677872,Renault Twingo,52€,"9,6km",2020-06-05 17:41:03.766634,2020-06-06,/cars/677872/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
467481,Renault Clio IV Noir 473,48€,"9,61km",2020-06-05 17:41:03.766634,2020-06-06,/cars/467481/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
481460,Renault Clio IV GC 810,49€,"9,61km",2020-06-05 17:41:03.782278,2020-06-06,/cars/481460/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
446045,Fiat 500 Sport Rouge - Bluetooth,71€,"9,62km",2020-06-05 17:41:03.782278,2020-06-06,/cars/446045/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
446247,Skoda Fabia Bleu - Bluetooth -Clim,81€,"9,62km",2020-06-05 17:41:10.294490,2020-06-06,/cars/446247/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
673902,Renault Clio EQ958VA,101€,"9,62km",2020-06-05 17:41:10.294490,2020-06-06,/cars/673902/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
410578,Renault Twingo III  2017  - POP - Bluetooth,97€,"9,63km",2020-06-05 17:41:10.294490,2020-06-06,/cars/410578/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
671584,Fiat 500,61€,"9,41km",2020-06-05 17:41:10.294490,2020-06-06,/cars/671584/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
439087,Renault Captur GPS Clim Bluetooth,93€,"9,64km",2020-06-05 17:41:10.294490,2020-06-06,/cars/439087/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
626196,Peugeot 208 1.6 HDI - Clim - Bluetooth - GPS,81€,"9,65km",2020-06-05 17:41:10.294490,2020-06-06,/cars/626196/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
674863,Volkswagen Polo Blanc 907,69€,"9,65km",2020-06-05 17:41:10.294490,2020-06-06,/cars/674863/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
599850,Toyota Aygo GC 119,39€,"9,65km",2020-06-05 17:41:10.294490,2020-06-06,/cars/599850/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
629744,Renault Clio IV 90 CV GBF 187,49€,"9,65km",2020-06-05 17:41:10.294490,2020-06-06,/cars/629744/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
629380,Renault Captur 90 CV GC 172,51€,"9,65km",2020-06-05 17:41:10.294490,2020-06-06,/cars/629380/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
629768,Renault Clio IV 90 CV GBF 877,49€,"9,65km",2020-06-05 17:41:10.310114,2020-06-06,/cars/629768/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
629365,Renault Clio IV 90 GC 116,49€,"9,65km",2020-06-05 17:41:10.310114,2020-06-06,/cars/629365/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
661155,Renault Captur DZ417ZC,112€,"9,66km",2020-06-05 17:41:10.310114,2020-06-06,/cars/661155/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
673899,Renault Clio EL964DY,101€,"9,62km",2020-06-05 17:41:10.310114,2020-06-06,/cars/673899/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
357268,Fiat 500 Sport - Bluetooth - Clim,71€,"9,73km",2020-06-05 17:41:10.310114,2020-06-06,/cars/357268/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
673901,Renault Clio EP388YE,91€,"9,73km",2020-06-05 17:41:10.310114,2020-06-06,/cars/673901/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
468891,Citroen C4 Cactus EE391SV,112€,"9,73km",2020-06-05 17:41:10.310114,2020-06-06,/cars/468891/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
226844,Toyota Prius AC347ZM,110€,"9,73km",2020-06-05 17:41:10.310114,2020-06-06,/cars/226844/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
473620,Dacia Lodgy EQ817PX,121€,"9,73km",2020-06-05 17:41:10.310114,2020-06-06,/cars/473620/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
470306,Fiat Tipo EJ049NJ,101€,"9,73km",2020-06-05 17:41:10.325742,2020-06-06,/cars/470306/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
676108,Renault Clio ES915TL,101€,"9,73km",2020-06-05 17:41:15.971555,2020-06-06,/cars/676108/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
421717,Fiat 500 Sport Blue Italia -  Clim-Bluetooth,71€,"9,73km",2020-06-05 17:41:15.971555,2020-06-06,/cars/421717/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
544005,Renault Clio IV 90 CV GC 999,49€,"9,62km",2020-06-05 17:41:15.971555,2020-06-06,/cars/544005/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
656201,"Peugeot 208 (866) 82  CH  PURETECH ALLURE Climatisation, Bluetooth, radar de recul, CARPLAY ANDROID AU",65€,"9,83km",2020-06-05 17:41:15.971555,2020-06-06,/cars/656201/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
569413,Renault Clio IV 90 GC 442,49€,"9,62km",2020-06-05 17:41:15.971555,2020-06-06,/cars/569413/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
361612,Renault Clio IV - GPS - Clim - Bluetooth - Place d'Italie,81€,"9,93km",2020-06-05 17:41:15.971555,2020-06-06,/cars/361612/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
670102,Renault Clio 5 New Noir 022,90€,"9,93km",2020-06-05 17:41:15.971555,2020-06-06,/cars/670102/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
629746,Renault Clio IV 90 CV GBF 695,80€,"9,93km",2020-06-05 17:41:15.971555,2020-06-06,/cars/629746/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
670108,Renault Clio 5 New Gris clair 959,90€,"9,93km",2020-06-05 17:41:15.987184,2020-06-06,/cars/670108/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
589858,Smart Fortwo Coupé Noir 908,63€,"9,93km",2020-06-05 17:41:15.987184,2020-06-06,/cars/589858/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
480231,Peugeot 208 Finition STYLE - GPS - Radar,51€,"9,94km",2020-06-05 17:41:15.987184,2020-06-06,/cars/480231/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
321069,Renault Clio 1.5 dci DF445AA,81€,"9,95km",2020-06-05 17:41:15.987184,2020-06-06,/cars/321069/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
622381,Peugeot 208 - Paris Tolbiac - business et loisir,91€,"9,95km",2020-06-05 17:41:15.987184,2020-06-06,/cars/622381/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
478979,"Renault Clio TCe (clim, régulateur, bluetooth, ...) #br",117€,"9,96km",2020-06-05 17:41:15.987184,2020-06-06,/cars/478979/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
497739,"Renault Grand Scénic 7 places - Boite Auto EDC - dCi 110 Bose (Clim, USB, GPS, Bluetooth, Régulateur,...) #bv",153€,"9,98km",2020-06-05 17:41:15.987184,2020-06-06,/cars/497739/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
653242,Renault Clio IV - 1.5 dCi - neuve 2018 - Clim - Bluetooth - GPS,82€,"10,04km",2020-06-05 17:41:15.987184,2020-06-06,/cars/653242/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
653400,Fiat 500,61€,"9,41km",2020-06-05 17:41:15.987184,2020-06-06,/cars/653400/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
472665,Renault Twingo 70ch Boite Auto,111€,"8,99km",2020-06-05 17:41:15.987184,2020-06-06,/cars/472665/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
580890,Citroen C3 Diesel - Paris Tolbiac - business & loisir,91€,"10,15km",2020-06-05 17:41:15.987184,2020-06-06,/cars/580890/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
